,DTS
130498,183.1409
130499,182.6426
130500,192.9699
130501,193.9646
130502,187.3478
130503,176.2203
130504,165.8446
130505,159.1307
130506,156.5327
130507,157.9568
130508,163.5155
130509,172.6341
130510,183.2156
130511,192.4695
130512,197.5956
130513,196.4173
130514,189.1438
130515,179.5378
130516,172.2225
130517,168.3725
130518,163.8384
130519,153.5817
130520,139.2369
130521,129.2823
130522,131.7136
130523,146.5001
130524,165.2284
130525,178.0804
130526,181.4867
130527,179.4023
130528,177.5283
130529,177.53900000000004
130530,177.7299
130531,176.6188
130532,173.9603
130533,171.5253
130534,170.2194
130535,167.1445
130536,159.0923
130537,146.3307
130538,146.3307
130539,133.4708
130540,127.9604
130541,135.1031
130542,152.8835
130543,173.2826
130544,187.241
130545,189.1024
130546,180.3278
130547,167.8116
130548,157.8941
130549,152.5752
130550,149.4803
130551,145.2914
130552,139.2299
130553,133.7689
130554,133.6853
130555,142.2221
130556,156.9056
130557,169.8714
130558,172.1261
130559,159.8962
130560,138.56799999999998
130561,118.3365
130562,107.6063
130563,110.0767
130564,122.9958
130565,139.4948
130566,152.5055
130567,156.858
130568,140.1541
130569,128.3534
130570,119.8398
130571,116.2038
130572,116.9961
130573,120.2172
130574,123.8624
130575,126.154
130576,126.0347
130577,124.2009
130578,123.3237
130579,126.8119
130580,136.6064
130581,150.3242
130582,161.6531
130583,165.0232
130584,160.422
130585,153.05100000000004
130586,147.5632
130587,144.1613
130588,140.00799999999998
130589,133.7071
130590,127.2602
130591,124.0975
130592,126.1039
130593,132.0824
130594,138.5185
130595,141.4528
130596,138.6334
130597,132.0724
130598,127.7757
130599,129.6235
130600,135.4372
130601,140.0625
130602,141.4013
130603,143.5736
130604,152.7457
130605,170.0373
130606,189.7278
130607,204.4663
130608,210.0984
130609,206.1967
130610,195.4324
130611,182.8375
130612,175.1137
130613,178.248
130614,192.132
130615,208.7748
130616,217.679
130617,213.2023
130618,197.9877
130619,179.5589
130620,164.6226
130621,155.6981
130622,152.3873
130623,155.343
130624,166.4332
130625,186.7414
130626,214.2444
130627,242.6236
130628,264.3356
130629,274.9003
130630,274.7198
130631,267.7518
130632,258.8013
130633,250.6683
130634,243.7503
130635,238.1949
130636,234.6992
130637,234.3293
130638,234.3293
130639,237.5962
130640,242.9327
130641,246.9572
130642,246.4159
130643,240.0847
130644,229.2561
130645,216.5536
130646,204.5079
130647,195.2727
130648,190.6715
130649,191.3691
130650,195.9172
130651,201.0586
130652,204.0919
130653,204.9049
130654,205.295
130655,206.8763
130656,209.7375
130657,212.9781
130658,215.5879
130659,216.4234
130660,214.1813
130661,208.1309
130662,199.2108
130663,190.1615
130664,183.9536
130665,181.8931
130666,183.2872
130667,186.6482
130668,191.0688
130669,196.0851
130670,200.9224
130671,204.6671
130672,206.2979
130673,205.355
130674,202.6706
130675,199.3321
130676,195.6413
130677,191.1588
130678,185.7192
130679,180.5857
130680,178.2235
130681,179.2379
130682,181.1249
130683,181.8529
130684,182.1017
130685,184.768
130686,191.7888
130687,200.9117
130688,207.9788
130689,211.4122
130690,212.7104
130691,213.4975
130692,213.9071
130693,213.1521
130694,211.3022
130695,209.7714
130696,209.3021
130697,209.1349
130698,208.1343
130699,205.5521
130700,201.3811
130701,196.5892
130702,192.5927
130703,190.8894
130704,192.2615
130705,195.8559
130706,199.5346
130707,200.9835
130708,199.0056
130709,193.7956
130710,186.8585
130711,180.0901
130712,174.7506
130713,171.8769
130714,171.9555
130715,174.6397
130716,178.9395
130717,183.4811
130718,187.1402
130719,189.3596
130720,189.8816
130721,188.385
130722,184.9788
130723,180.9649
130724,178.5844
130725,179.4128
130726,183.0919
130727,187.1836
130728,188.5203
130729,185.5071
130730,180.5898
130731,186.9852
130732,200.8873
130733,213.9326
130734,217.7137
130735,210.9613
130736,199.5424
130737,190.1085
130738,184.8297
130739,180.9032
130740,174.8759
130741,167.1599
130742,161.721
130743,160.6031
130744,162.9301
130745,167.1007
130746,171.7617
130747,177.1742
130748,183.2444
130749,188.61900000000003
130750,192.0832
130751,193.6709
130752,194.1234
130753,193.1094
130754,193.1094
130755,189.3712
130756,181.4343
130757,169.8028
130758,157.5939
130759,148.24
130760,143.4199
130761,142.3271
130762,143.2495
130763,144.8622
130764,146.5542
130765,147.4688
130766,146.1145
130767,142.7601
130768,140.1847
130769,141.8073
130770,149.0838
130771,160.4482
130772,172.8524
130773,183.3854
130774,189.305
130775,187.4104
130776,176.1492
130777,158.0002
130778,138.3287
130779,122.5099
130780,112.9784
130781,108.6577
130782,106.9684
130783,105.8181
130784,104.4447
130785,104.4447
130786,103.6415
130787,105.4708
130788,111.3212
130789,132.5297
130790,145.543
130791,159.4538
130792,174.0837
130793,187.2976
130794,195.7904
130795,197.6765
130796,193.6536
130797,186.3292
130798,178.7242
130799,171.9358
130800,164.5566
130801,155.4564
130802,145.0645
130803,135.0891
130804,122.3013
130805,120.0789
130806,122.2842
130807,130.8902
130808,145.7725
130809,164.2907
130810,182.5037
130811,197.4308
130812,207.9763
130813,213.9626
130814,215.3385
130815,212.4159
130816,206.6795
130817,199.6193
130818,191.9999
130819,183.6373
130820,174.6943
130821,167.2977
130822,163.2035
130823,161.627
130824,159.3508
130825,153.5803
130826,144.5532
130827,135.7268
130828,131.243
130829,131.9146
130830,135.7926
130831,140.1098
130832,142.2238
130833,141.4352
130834,141.4352
130835,139.1604
130836,137.7719
130837,139.9116
130838,147.6763
130839,160.9722
130840,176.7243
130841,190.0061
130842,195.7251
130843,191.5641
130844,180.2046
130845,167.3016
130846,157.78799999999995
130847,153.6404
130848,154.5123
130849,159.3315
130850,166.8308
130851,175.1814
130852,181.4203
130853,183.0731
130854,179.8654
130855,173.4949
130856,166.4082
130857,160.8248
130858,158.4739
130859,163.9937
130860,170.7129
130861,179.9019
130862,191.0563
130863,202.0278
130864,209.358
130865,209.9665
130866,203.8165
130867,194.2646
130868,185.067
130869,177.9737
130870,172.8055
130871,168.8697
130872,166.0453
130873,164.6273
130874,163.5919
130875,162.2384
130876,160.3075
130877,158.8369
130878,158.7681
130879,159.8637
130880,160.7739
130881,158.0428
130882,156.009
130883,155.5402
130884,157.0328
130885,159.5605
130886,161.5775
130887,162.2578
130888,161.2096
130889,152.7071
130890,146.3038
130891,141.1134
130892,139.7205
130893,143.0756
130894,149.81799999999996
130895,157.8822
130896,166.014
130897,173.6383
130898,179.878
130899,183.1747
130900,182.75
130901,180.0084
130902,177.5935
130903,177.1439
130904,178.6193
130905,177.4576
130906,175.3165
130907,173.33
130908,171.8802
130909,171.8062
130910,174.4257
130911,180.3672
130912,188.9062
130913,196.9574
130914,200.6902
130915,199.1428
130916,193.7244
130917,185.8392
130918,176.312
130919,165.4083
130920,148.4787
130921,149.0787
130922,155.2963
130923,164.3412
130924,173.7696
130925,181.9041
130926,186.6201
130927,184.3559
130928,174.6789
130929,163.0476
130930,157.8527
130931,164.7538
130932,181.617
130933,181.617
130934,200.2375
130935,212.685
130936,215.4313
130937,209.067
130938,197.076
130939,184.1218
130940,173.7936
130941,167.8159
130942,165.2921
130943,164.3787
130944,165.1461
130945,169.5313
130946,179.0238
130947,192.3333
130948,205.9969
130949,216.1107
130950,220.4266
130951,219.6733
130952,216.1318
130953,212.346
130954,210.4156
130955,211.0433
130956,213.2047
130957,215.5268
130958,216.8188
130959,215.6699
130960,211.5676
130961,204.8834
130962,196.4924
130963,187.8927
130964,180.1689
130965,173.7079
130966,169.1712
130967,167.4581
130968,168.7336
130969,172.0592
130970,175.9597
130971,179.3927
130972,182.2259
130973,184.8518
130974,187.2625
130975,189.1005
130976,190.3433
130977,191.1356
130978,191.5453
130979,191.5143
130980,191.5143
130981,190.9131
130982,189.8191
130983,188.6418
130984,187.8616
130985,187.7516
130986,188.3877
130987,189.5788
130988,190.8342
130989,191.5004
130990,191.0839
130991,189.6614
130992,187.9349
130993,186.7275
130994,186.3054
130995,186.2694
130996,186.0615
130997,185.5148
130998,184.8398
130999,184.2895
131000,183.943
131001,183.7336
131002,183.8136
131003,184.2717
131004,184.4082
131005,183.0423
131006,179.6136
131007,175.0567
131008,171.5025
131009,170.6459
131010,172.3994
131011,175.2859
131012,177.9059
131013,179.7284
131014,180.9185
131015,181.7622
131016,182.3018
131017,182.5728
131018,182.635
131019,182.4
131020,181.7304
131021,180.675
131022,179.604
131023,178.908
131024,178.6388
131025,178.5758
131026,178.5758
131027,178.5398
131028,178.4244
131029,178.1171
131030,177.2258
131031,175.7416
131032,174.1593
131033,173.0747
131034,172.7424
131035,172.9194
131036,173.1685
131037,173.3034
131038,173.4395
131039,173.6478
131040,173.8583
131041,173.9604
131042,173.8894
131043,173.6735
131044,173.2402
131045,172.4384
131046,171.2624
131047,169.9618
131048,168.8541
131049,168.109
131050,167.7196
131051,167.5738
131052,167.7537
131053,168.4865
131054,169.9707
131055,172.22099999999998
131056,174.8222
131057,177.1009
131058,178.4839
131059,178.8488
131060,178.6339
131061,178.6411
131062,179.4806
131063,180.9707
131064,182.8647
131065,182.7339
131066,182.6894
131067,183.3085
131068,184.3416
131069,185.0697
131070,185.1986
131071,185.1886
131072,185.7101
131073,186.9155
131074,188.326
131075,189.4091
131076,190.122
131077,190.77
131078,191.6188
131079,192.7224
131080,193.9242
131081,195.0185
131082,195.7361
131083,195.7768
131084,195.1344
131085,194.2425
131086,193.7583
131087,194.1383
131088,195.2152
131089,196.3016
131090,196.9246
131091,197.1315
131092,197.3503
131093,198.0125
131094,199.2745
131095,201.1973
131096,203.5048
131097,205.2516
131098,205.1073
131099,202.4359
131100,194.8339
131101,193.8249
131102,194.7112
131103,195.4414
131104,193.8065
131105,188.9026
131106,181.501
131107,173.571
131108,167.9295
131109,166.8232
131110,169.7967
131111,174.8588
131112,181.6143
131113,190.897
131114,202.7797
131115,213.9633
131116,218.2394
131117,212.4134
131118,199.2154
131119,184.4659
131120,173.1991
131121,167.0888
131122,164.4189
131123,162.8039
131124,160.7416
131125,157.9143
131126,157.0963
131127,162.8637
131128,176.3416
131129,193.0165
131130,205.2365
131131,207.9182
131132,203.2664
131133,198.8018
131134,200.1967
131135,207.3246
131136,215.8203
131137,220.4883
131138,219.3576
131139,219.3576
131140,213.9444
131141,205.9563
131142,196.0127
131143,184.937
131144,174.3018
131145,166.1862
131146,162.8923
131147,165.252
131148,172.6067
131149,183.8799
131150,197.2239
131151,210.2604
131152,220.6488
131153,226.4641
131154,227.0771
131155,223.5223
131156,217.8097
131157,211.6464
131158,205.5983
131159,199.5446
131160,193.5143
131161,188.6584
131162,187.0193
131163,189.4193
131164,194.4276
131165,198.8501
131166,199.4143
131167,194.923
131168,187.1591
131169,187.1591
131170,179.6991
131171,175.5823
131172,175.8076
131173,179.1221
131174,183.6945
131175,188.4056
131176,192.9878
131177,197.8758
131178,203.2992
131179,208.5116
131180,211.4774
131181,209.8095
131182,203.2708
131183,195.2878
131184,190.2227
131185,190.1199
131186,194.3176
131187,194.3176
131188,200.5175
131189,207.1207
131190,213.1541
131191,216.3279
131192,214.68400000000003
131193,209.5952
131194,205.1908
131195,204.9607
131196,208.4393
131197,211.1899
131198,209.1124
131199,201.4913
131200,189.6262
131201,175.3335
131202,161.0469
131203,149.8937
131204,145.321
131205,148.792
131206,157.6027
131207,166.9854
131208,173.6656
131209,177.7921
131210,182.0427
131211,187.2312
131212,190.2154
131213,186.5032
131214,174.2334
131215,156.5341
131216,139.8467
131217,129.69899999999998
131218,127.211
131219,129.4913
131220,132.8472
131221,135.3405
131222,137.3709
131223,139.6365
131224,141.1907
131225,140.2981
131226,136.4404
131227,131.2251
131228,127.3039
131229,126.3544
131230,128.0153
131231,130.5197
131232,132.1206
131233,131.6962
131234,129.4286
131235,128.0405
131236,132.088
131237,144.0526
131238,160.9319
131239,175.2242
131240,180.1417
131241,174.9628
131242,165.1344
131243,157.0984
131244,153.4134
131245,152.7912
131246,153.2741
131247,154.8449
131248,158.7986
131249,165.0108
131250,171.4743
131251,176.4746
131252,180.0457
131253,183.0346
131254,185.7507
131255,187.1818
131256,186.3531
131257,184.4295
131258,184.5085
131259,190.0494
131260,202.133
131261,217.8146
131262,231.4536
131263,238.068
131264,236.5674
131265,230.1093
131266,223.3876
131267,218.845
131268,216.017
131269,213.9518
131270,213.9518
131271,213.1209
131272,215.374
131273,221.5764
131274,230.1769
131275,238.0694
131276,242.2371
131277,241.4003
131278,236.5938
131279,230.3904
131280,225.2995
131281,222.8419
131282,223.1888
131283,225.6956
131284,229.5377
131285,232.7294
131286,232.1995
131287,225.7231
131288,214.0891
131289,201.5764
131290,193.5339
131291,192.7677
131292,197.966
131293,204.8033
131294,209.0231
131295,209.4217
131296,207.9634
131297,208.4969
131298,212.7843
131299,217.6
131300,217.3138
131301,208.6342
131302,193.362
131303,176.4042
131304,162.2243
131305,152.1454
131306,145.868
131307,143.5747
131308,144.4851
131309,147.2774
131310,151.1134
131311,155.9664
131312,162.2463
131313,169.3244
131314,175.3347
131315,179.4027
131316,182.9981
131317,187.1961
131318,190.4758
131319,190.1167
131320,185.0386
131321,177.2644
131322,170.0381
131323,164.6147
131324,160.3393
131325,157.69899999999996
131326,158.8241
131327,165.2366
131328,176.0251
131329,187.9064
131330,198.395
131331,208.568
131332,221.3937
131333,237.9471
131334,255.2231
131335,267.199
131336,268.7569
131337,268.7569
131338,260.1397
131339,247.5403
131340,238.317
131341,235.1176
131342,233.8296
131343,227.4236
131344,212.2922
131345,191.4593
131346,172.1711
131347,160.4696
131348,158.1144
131349,164.2131
131350,177.94299999999996
131351,198.2027
131352,221.8058
131353,243.2682
131354,258.0931
131355,266.9097
131356,274.4011
131357,283.3082
131358,290.4323
131359,290.4018
131360,282.9077
131361,274.3609
131362,271.7433
131363,275.4601
131364,280.0134
131365,280.2959
131366,274.7454
131367,262.7333
131368,242.0786
131369,212.4961
131370,179.8814
131371,154.454
131372,144.0737
131373,149.1538
131374,163.7068
131375,180.3632
131376,193.814
131377,200.4383
131378,198.5792
131379,190.4348
131380,181.1339
131381,175.1338
131382,172.9816
131383,171.3541
131384,166.5724
131385,158.0761
131386,148.0821
131387,138.8847
131388,132.3795
131389,130.6708
131390,135.7008
131391,135.7008
131392,147.5674
131393,161.953
131394,172.0629
131395,174.8324
131396,174.6324
131397,180.2291
131398,196.2779
131399,218.0671
131400,234.5627
131401,236.6605
131402,222.7879
131403,198.6061
131404,173.1032
131405,153.7004
131406,144.67
131407,146.9749
131408,158.2431
131409,173.56799999999996
131410,186.3799
131411,190.7871
131412,184.701
131413,171.4745
131414,158.015
131415,150.7154
131416,150.9801
131417,150.9801
131418,154.0322
131419,154.6508
131420,152.6268
131421,152.5558
131422,159.1426
131423,170.9594
131424,180.4564
131425,180.904
131426,172.2477
131427,160.6868
131428,153.5206
131429,153.3342
131430,156.9638
131431,160.6255
131432,162.1129
131433,160.5542
131434,157.9848
131435,158.1685
131436,163.9452
131437,174.4719
131438,183.9915
131439,186.1176
131440,180.0925
131441,172.2904
131442,172.2904
131443,170.7799
131444,178.5825
131445,191.5174
131446,201.8738
131447,204.8459
131448,200.7325
131449,193.3017
131450,186.6363
131451,181.8882
131452,177.0009
131453,168.3955
131454,155.0816
131455,141.0882
131456,132.9331
131457,135.0311
131458,146.1986
131459,161.2727
131460,175.2514
131461,186.8948
131462,211.0372
131463,221.2296
131464,223.9825
131465,216.8454
131466,203.0681
131467,190.2542
131468,184.4751
131469,184.9157
131470,184.7628
131471,177.2554
131472,163.5473
131473,153.904
131474,178.4394
131475,202.8286
131476,218.915
131477,218.741
131478,217.8348
131479,222.9298
131480,230.946
131481,236.6555
131482,237.5975
131483,235.0377
131484,231.4346
131485,228.3944
131486,226.2534
131487,224.1872
131488,221.0548
131489,216.613
131490,211.7514
131491,204.9588
131492,202.2712
131493,198.0241
131494,191.3988
131495,183.4826
131496,176.2724
131497,171.1429
131498,171.1429
131499,167.987
131500,165.7891
131501,164.0393
131502,163.1035
131503,162.9015
131504,161.9119
131505,158.763
131506,151.4145
131507,153.5192
131508,161.0155
131509,170.6193
131510,178.0692
131511,180.6007
131512,177.8262
131513,171.92
131514,165.7419
131515,160.8946
131516,157.9992
131517,156.9845
131518,157.0545
131519,157.5035
131520,157.7429
131521,157.192
131522,156.4425
131523,157.0485
131524,159.2197
131525,161.61
131526,163.5449
131527,165.9309
131528,170.3116
131529,176.44400000000005
131530,181.0413
131531,180.6208
131532,175.16299999999995
131533,168.1938
131534,163.6191
131535,163.6191
131536,162.8383
131537,164.5967
131538,167.0449
131539,169.9036
131540,174.2982
131541,180.7401
131542,187.7303
131543,191.8621
131544,190.0256
131545,181.8544
131546,170.2025
131547,159.1009
131548,150.6041
131549,144.0727
131550,137.7787
131551,130.862
131552,124.0943
131553,118.8078
131554,115.6292
131555,114.4653
131556,115.4164
131557,119.1615
131558,126.0521
131559,135.0676
131560,144.0043
131561,150.8261
131562,154.9603
131563,157.1657
131564,158.5346
131565,159.6677
131566,160.3025
131567,159.7793
131568,159.7793
131569,157.9136
131570,155.3827
131571,153.4888
131572,153.5257
131573,155.5404
131574,157.576
131575,156.7097
131576,151.0367
131577,151.0367
131578,141.1923
131579,130.0619
131580,120.7542
131581,114.7942
131582,112.0461
131583,111.7792
131584,111.7792
131585,113.0868
131586,114.6054
131587,115.1386
131588,115.1731
131589,117.4516
131590,125.3594
131591,139.6192
131592,156.8369
131593,171.3597
131594,177.8889
131595,173.9778
131596,161.6016
131597,146.0911
131598,133.3831
131599,126.7685
131600,124.8063
131601,123.4159
131602,119.9907
131603,115.1252
131604,111.437
131605,111.0672
131606,113.9263
131607,118.4243
131608,122.9203
131609,125.9872
131610,126.8023
131611,123.0123
131612,120.6784
131613,119.3986
131614,119.2353
131615,119.6258
131616,119.8826
131617,119.9384
131618,120.6627
131619,122.147
131620,123.9298
131621,125.2376
131622,125.6289
131623,125.1309
131624,124.1411
131625,123.1042
131626,122.1238
131627,120.9601
131628,119.5725
131629,118.3565
131630,117.4267
131631,115.2729
131632,113.5789
131633,112.1164
131634,111.7731
131635,112.76
131636,115.3585
131637,120.981
131638,130.8977
131639,144.1911
131640,157.246
131641,164.9996
131642,164.4466
131643,156.7328
131644,145.5405
131645,134.6506
131646,126.5674
131647,122.6504
131648,123.5357
131649,129.2541
131650,139.1805
131651,151.6677
131652,164.3676
131653,174.3806
131654,179.46599999999995
131655,180.5599
131656,182.3766
131657,190.3025
131658,205.1701
131659,221.9724
131660,233.4037
131661,235.3401
131662,229.6248
131663,229.6248
131664,221.2002
131665,214.0799
131666,209.4576
131667,206.6031
131668,204.7148
131669,204.0143
131670,205.4634
131671,209.9756
131672,218.2852
131673,229.6149
131674,241.1572
131675,249.1646
131676,250.5083
131677,244.9253
131678,235.6712
131679,227.4532
131680,223.5445
131681,224.7038
131682,229.1567
131683,233.8842
131684,236.5305
131685,235.5028
131686,230.4441
131687,222.9502
131688,215.6813
131689,210.9056
131690,209.6364
131691,211.6093
131692,215.9503
131693,221.9331
131694,228.8491
131695,235.4283
131696,239.9755
131697,241.0208
131698,238.1258
131699,232.2085
131700,224.9131
131701,217.7112
131702,211.3056
131703,205.825
131704,201.2864
131705,197.7805
131706,195.5534
131707,194.7849
131708,195.1869
131709,195.9285
131710,196.304
131711,196.2666
131712,196.2173
131713,196.4391
131714,196.455
131715,195.3957
131716,193.049
131717,190.1165
131718,187.4067
131719,184.825
131720,181.3784
131721,176.2835
131722,169.9583
131723,163.714
131724,158.6691
131725,155.0384
131726,152.3394
131727,150.1656
131728,148.5093
131729,147.4602
131730,146.9104
131731,146.73
131732,147.0924
131733,148.245
131734,149.9199
131735,151.2958
131736,151.5325
131737,150.4592
131738,148.7691
131739,147.3624
131740,146.6324
131741,146.327
131742,145.8546
131743,144.7596
131744,143.0588
131745,141.211
131746,139.9571
131747,139.9129
131748,141.1599
131749,143.1969
131750,145.2168
131751,146.5138
131752,146.732
131753,145.8845
131754,144.2029
131755,142.1588
131756,140.3167
131757,139.1324
131758,138.8052
131759,139.0577
131760,139.3797
131761,139.423
131762,139.187
131763,138.96
131764,138.9223
131765,138.9194
131766,138.6599
131767,138.0382
131768,137.2422
131769,136.5654
131770,136.1647
131771,136.0197
131772,136.2275
131773,136.9867
131774,138.2753
131775,139.6821
131776,140.5185
131777,140.3579
131778,139.3658
131779,138.113
131780,137.1607
131781,136.8157
131782,137.1354
131783,138.0201
131784,139.2686
131785,140.6647
131786,142.0527
131787,143.3328
131788,144.4675
131789,145.2856
131790,145.5038
131791,144.8997
131792,143.5641
131793,142.0185
131794,140.8809
131795,140.5244
131796,140.7467
131797,141.054
131798,141.0758
131799,140.8009
131800,140.6169
131801,140.8539
131802,141.6936
131803,142.98
131804,144.1899
131805,144.8156
131806,144.5395
131807,143.4563
131808,142.1412
131809,141.3454
131810,141.588
131811,142.9917
131812,145.139
131813,147.1558
131814,148.2841
131815,148.2771
131816,147.4356
131817,146.4023
131818,145.7115
131819,145.5176
131820,145.6545
131821,145.6961
131822,145.2908
131823,144.7151
131824,144.8751
131825,146.703
131826,150.3363
131827,154.7925
131828,158.4841
131829,160.1275
131830,159.3622
131831,156.6974
131832,153.2046
131833,150.0555
131834,148.0334
131835,147.3504
131836,147.7541
131837,148.7208
131838,149.6589
131839,150.1303
131840,149.91899999999995
131841,149.1642
131842,148.3541
131843,147.9546
131844,148.1345
131845,148.7266
131846,149.4294
131847,150.0609
131848,150.6789
131849,151.6113
131850,153.2298
131851,155.5914
131852,158.2103
131853,160.1861
131854,160.8176
131855,160.1948
131856,159.1929
131857,158.9145
131858,159.9747
131859,162.0194
131860,163.917
131861,164.5382
131862,163.4664
131863,161.3591
131864,159.5625
131865,159.0367
131866,159.7008
131867,160.6264
131868,160.7757
131869,159.7503
131870,157.8255
131871,155.3254
131872,152.4387
131873,149.5739
131874,147.4469
131875,146.7721
131876,147.6793
131877,149.4834
131878,151.1996
131879,152.2947
131880,153.1656
131881,153.3854
131882,153.3189
131883,152.6776
131884,151.3652
131885,149.5893
131886,147.8287
131887,146.6264
131888,146.3003
131889,146.6031
131890,146.8588
131891,146.4594
131892,145.3048
131893,143.8768
131894,142.7805
131895,142.3017
131896,142.2836
131897,142.4301
131898,142.6784
131899,143.1518
131900,143.9077
131901,144.8196
131902,145.7099
131903,146.5762
131904,147.6153
131905,148.9407
131906,150.2759
131907,151.011
131908,150.6791
131909,149.4055
131910,147.8825
131911,146.9059
131912,146.9116
131913,147.8494
131914,149.2654
131915,150.4956
131916,150.9222
131917,150.3337
131918,149.2253
131919,148.4897
131920,148.6652
131921,149.4626
131922,150.0588
131923,149.9075
131924,149.2784
131925,149.0005
131926,149.6638
131927,151.1857
131928,153.0098
131929,154.5355
131930,154.5355
131931,155.4656
131932,155.9193
131933,156.2698
131934,156.8644
131935,157.7852
131936,158.7049
131937,159.0161
131938,158.2931
131939,156.7278
131940,155.072
131941,153.9888
131942,153.3201
131943,152.2076
131944,150.031
131945,147.222
131946,145.1214
131947,144.8599
131948,146.4168
131949,148.6774
131950,150.3282
131951,150.665
131952,149.7534
131953,148.1653
131954,146.6268
131955,145.8029
131956,146.088
131957,147.3735
131958,148.9908
131959,150.0761
131960,150.05
131961,148.8776
131962,147.0632
131963,145.2533
131964,143.7893
131965,142.6536
131966,141.8067
131967,141.4463
131968,141.9857
131969,143.6789
131970,146.1763
131971,148.5248
131972,149.5869
131973,148.8322
131974,146.7452
131975,144.3724
131976,142.6387
131977,141.8261
131978,141.6439
131979,141.8594
131980,142.6006
131981,144.029
131982,145.9623
131983,147.8276
131984,149.0126
131985,149.4094
131986,149.4641
131987,149.7792
131988,150.7254
131989,152.18
131990,153.6472
131991,154.674
131992,155.1837
131993,155.5468
131994,156.2722
131995,157.4673
131996,158.832
131997,160.0769
131998,161.0965
131999,161.9781
132000,162.6292
132001,162.4825
132002,160.8984
132003,157.7964
132004,153.9455
132005,150.6341
132006,149.0817
132007,149.7906
132008,152.3066
132009,155.5059
132010,157.9477
132011,158.6718
132012,157.7817
132013,156.308
132014,155.6071
132015,156.4715
132016,158.6914
132017,161.4326
132018,163.9413
132019,165.8882
132020,167.4477
132021,169.0939
132022,171.0909
132023,173.2896
132024,175.2811
132025,176.616
132026,177.1263
132027,176.9497
132028,176.233
132029,175.0543
132030,173.5194
132031,171.764
132032,169.7609
132033,167.3599
132034,161.6964
132035,159.369
132036,157.8454
132037,156.8324
132038,155.845
132039,154.9004
132040,154.5502
132041,155.3077
132042,157.2286
132043,159.7648
132044,162.3255
132045,164.7912
132046,167.3326
132047,170.0101
132048,172.5536
132049,174.5872
132050,176.0036
132051,177.1738
132052,178.5384
132053,180.0481
132054,181.0827
132055,180.8173
132056,178.9591
132057,176.0351
132058,172.963
132059,170.4464
132060,168.7274
132061,167.7646
132062,167.4108
132063,167.179
132064,166.0682
132065,163.0003
132066,157.4453
132067,149.9232
132068,141.8284
132069,134.594
132070,129.1559
132071,125.9823
132072,125.3823
132073,127.6454
132074,132.8495
132075,140.2892
132076,148.1726
132077,154.2718
132078,156.9155
132079,155.8234
132080,152.1876
132081,147.8889
132082,144.55700000000004
132083,142.974
132084,142.9373
132085,143.4484
132086,143.436
132087,142.5634
132088,141.5823
132089,141.7233
132090,143.3617
132091,145.543
132092,146.6057
132093,145.6504
132094,143.593
132095,142.3256
132096,145.4964
132097,147.6659
132098,147.9153
132099,145.9063
132100,142.8034
132101,140.3395
132102,139.6935
132103,140.6878
132104,141.8308
132105,141.4894
132106,139.2219
132107,136.4643
132108,135.3768
132109,136.8336
132110,139.54
132111,140.8738
132112,139.1438
132113,134.8697
132114,130.0111
132115,126.1975
132116,123.6465
132117,121.7034
132118,119.898
132119,118.4062
132120,117.6806
132121,117.8281
132122,118.4903
132123,119.3161
132124,120.2561
132125,121.332
132126,122.63
132127,124.2979
132128,126.4329
132129,129.1841
132130,132.3734
132131,135.1631
132132,136.4624
132133,135.3747
132134,131.6292
132135,126.0015
132136,120.0715
132137,115.4255
132138,112.9413
132139,112.4188
132140,112.9848
132141,114.0285
132142,115.5755
132143,117.8716
132144,120.7693
132145,123.5629
132146,125.4602
132147,126.1544
132148,125.874
132149,125.0091
132150,123.7143
132151,121.928
132152,119.7594
132153,117.5483
132154,115.7202
132155,114.5828
132156,114.0554
132157,113.7508
132158,113.2607
132159,112.3424
132160,111.0967
132161,110.0122
132162,109.6028
132163,110.0454
132164,111.1637
132165,112.5661
132166,113.9516
132167,115.3134
132168,116.7737
132169,118.36
132170,119.9312
132171,121.208
132172,121.9637
132173,122.1943
132174,122.053
132175,121.7591
132176,121.5999
132177,121.8903
132178,122.8706
132179,124.4883
132180,126.2495
132181,127.5464
132182,128.1527
132183,128.2688
132184,128.1851
132185,127.9472
132186,127.3182
132187,126.2126
132188,124.9726
132189,124.0189
132190,123.4139
132191,122.8493
132192,122.0912
132193,121.316
132194,120.9457
132195,121.1707
132196,121.7121
132197,122.127
132198,122.2464
132199,122.2414
132200,122.2953
132201,122.3861
132202,122.3241
132203,122.0019
132204,121.5903
132205,121.2989
132206,121.1037
132207,120.8194
132208,120.8194
132209,120.3699
132210,119.8811
132211,119.5189
132212,119.3143
132213,119.13
132214,118.8322
132215,118.4634
132216,118.1232
132217,117.7661
132218,117.3451
132219,117.0387
132220,117.1278
132221,117.719
132222,118.615
132223,119.4685
132224,120.2754
132225,121.4684
132226,123.3211
132227,125.7016
132228,128.3233
132229,131.0016
132230,133.687
132231,136.2344
132232,138.1011
132233,138.6154
132234,137.7273
132235,136.0703
132236,134.5081
132237,133.5031
132238,132.7129
132239,131.4199
132240,129.3922
132241,127.2533
132242,126.017
132243,126.3633
132244,128.1933
132245,130.9731
132246,134.1098
132247,136.9062
132248,138.4954
132249,138.0945
132250,135.6996
132251,132.2769
132252,129.0711
132253,126.5796
132254,124.4234
132255,122.0714
132256,119.5424
132257,117.4493
132258,116.2065
